Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2014-133648,26-06-2014,03-07-2014,Standard Class,Max Ludwig,Home Office,United States,Springfield,Oregon,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,71.04,6,0.2,26.64
CA-2014-133648,26-06-2014,03-07-2014,Standard Class,Max Ludwig,Home Office,United States,Springfield,Oregon,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.344,2,0.2,0.7348
CA-2014-133648,26-06-2014,03-07-2014,Standard Class,Max Ludwig,Home Office,United States,Springfield,Oregon,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,11.304,3,0.2,-2.1195
CA-2014-166128,12-04-2014,19-04-2014,Standard Class,Luke Weiss,Consumer,United States,Pasadena,California,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95,5,0,21.9945
CA-2014-166128,12-04-2014,19-04-2014,Standard Class,Luke Weiss,Consumer,United States,Pasadena,California,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",41.86,7,0,14.2324
CA-2012-113110,19-03-2012,23-03-2012,Standard Class,Berenike Kampe,Consumer,United States,San Bernardino,California,Office Supplies,Binders,GBC Imprintable Covers,17.568,2,0.2,6.3684
CA-2012-113110,19-03-2012,23-03-2012,Standard Class,Berenike Kampe,Consumer,United States,San Bernardino,California,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,14.62,2,0,6.8714
CA-2012-113110,19-03-2012,23-03-2012,Standard Class,Berenike Kampe,Consumer,United States,San Bernardino,California,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,33.36,4,0,8.6736
CA-2012-113110,19-03-2012,23-03-2012,Standard Class,Berenike Kampe,Consumer,United States,San Bernardino,California,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",40.14,6,0,19.6686
US-2014-111241,21-08-2014,23-08-2014,Second Class,Gene McClure,Consumer,United States,Fresno,California,Office Supplies,Binders,GBC Recycled Regency Composition Covers,239.12,5,0.2,77.714
CA-2012-114237,13-03-2012,15-03-2012,First Class,Marc Crier,Consumer,United States,Seattle,Washington,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0,39.7488
CA-2013-113516,09-09-2013,11-09-2013,Second Class,Valerie Mitchum,Home Office,United States,Lancaster,California,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",33.024,2,0.2,11.5584
CA-2013-113516,09-09-2013,11-09-2013,Second Class,Valerie Mitchum,Home Office,United States,Lancaster,California,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,67.136,4,0.2,23.4976
CA-2012-119214,23-01-2012,27-01-2012,Standard Class,Carl Weiss,Home Office,United States,Bozeman,Montana,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",29.04,3,0,13.9392
CA-2012-119214,23-01-2012,27-01-2012,Standard Class,Carl Weiss,Home Office,United States,Bozeman,Montana,Office Supplies,Labels,Avery 500,14.62,2,0,6.8714
CA-2012-122287,18-06-2012,23-06-2012,Standard Class,Skye Norling,Home Office,United States,Peoria,Arizona,Office Supplies,Paper,Xerox 1922,11.952,3,0.2,4.3326
CA-2012-122287,18-06-2012,23-06-2012,Standard Class,Skye Norling,Home Office,United States,Peoria,Arizona,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,4.536,7,0.7,-3.3264
CA-2012-122287,18-06-2012,23-06-2012,Standard Class,Skye Norling,Home Office,United States,Peoria,Arizona,Office Supplies,Binders,Aluminum Screw Posts,9.156,2,0.7,-6.104
CA-2012-122287,18-06-2012,23-06-2012,Standard Class,Skye Norling,Home Office,United States,Peoria,Arizona,Furniture,Furnishings,Flat Face Poster Frame,75.36,5,0.2,20.724
CA-2012-104493,02-10-2012,08-10-2012,Standard Class,Ed Braxton,Corporate,United States,San Diego,California,Office Supplies,Binders,GBC Personal VeloBind Strips,57.504,6,0.2,20.1264
CA-2011-106439,31-10-2011,04-11-2011,Standard Class,Greg Guthrie,Corporate,United States,Los Angeles,California,Office Supplies,Fasteners,Staples,11.34,3,0,5.2164
CA-2011-106439,31-10-2011,04-11-2011,Standard Class,Greg Guthrie,Corporate,United States,Los Angeles,California,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",80.3,5,0,20.878
CA-2011-106439,31-10-2011,04-11-2011,Standard Class,Greg Guthrie,Corporate,United States,Los Angeles,California,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",15.968,2,0.2,5.3892
CA-2011-106439,31-10-2011,04-11-2011,Standard Class,Greg Guthrie,Corporate,United States,Los Angeles,California,Office Supplies,Paper,Xerox 1952,64.74,13,0,30.4278
CA-2011-106439,31-10-2011,04-11-2011,Standard Class,Greg Guthrie,Corporate,United States,Los Angeles,California,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,6.03
CA-2011-106439,31-10-2011,04-11-2011,Standard Class,Greg Guthrie,Corporate,United States,Los Angeles,California,Office Supplies,Storage,Tennsco Regal Shelving Units,405.64,4,0,12.1692
CA-2011-106439,31-10-2011,04-11-2011,Standard Class,Greg Guthrie,Corporate,United States,Los Angeles,California,Furniture,Chairs,Novimex Fabric Task Chair,146.352,3,0.2,-9.147
CA-2011-106439,31-10-2011,04-11-2011,Standard Class,Greg Guthrie,Corporate,United States,Los Angeles,California,Technology,Accessories,Maxell LTO Ultrium - 800 GB,251.91,9,0,47.8629
CA-2011-106439,31-10-2011,04-11-2011,Standard Class,Greg Guthrie,Corporate,United States,Los Angeles,California,Office Supplies,Art,Newell 325,12.39,3,0,3.717
CA-2012-133452,13-04-2012,19-04-2012,Standard Class,Zuschuss Carroll,Consumer,United States,Pomona,California,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,199.96,4,0,69.986
CA-2012-133452,13-04-2012,19-04-2012,Standard Class,Zuschuss Carroll,Consumer,United States,Pomona,California,Furniture,Tables,Hon 94000 Series Round Tables,710.832,3,0.2,-97.7394
US-2014-110996,21-11-2014,26-11-2014,Standard Class,Kelly Andreada,Consumer,United States,Ontario,California,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,283.92,5,0.2,-46.137
CA-2013-129693,27-11-2013,03-12-2013,Standard Class,Tamara Chand,Corporate,United States,Seattle,Washington,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,7.312,2,0.2,2.5592
CA-2014-122504,08-11-2014,13-11-2014,Second Class,Deborah Brumfield,Home Office,United States,Brentwood,California,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,59.97,3,0,13.7931
CA-2014-122504,08-11-2014,13-11-2014,Second Class,Deborah Brumfield,Home Office,United States,Brentwood,California,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",761.544,7,0.2,66.6351
CA-2011-131051,01-12-2011,05-12-2011,Standard Class,Toby Ritter,Consumer,United States,San Francisco,California,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",58.2,3,0,28.518
CA-2012-120103,24-12-2012,29-12-2012,Standard Class,Maribeth Schnelling,Consumer,United States,Phoenix,Arizona,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,106.232,7,0.2,37.1812
CA-2012-120103,24-12-2012,29-12-2012,Standard Class,Maribeth Schnelling,Consumer,United States,Phoenix,Arizona,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,111.984,2,0.2,11.1984
CA-2012-120103,24-12-2012,29-12-2012,Standard Class,Maribeth Schnelling,Consumer,United States,Phoenix,Arizona,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,7.712,2,0.2,1.7352
CA-2014-104647,24-02-2014,02-03-2014,Standard Class,Clytie Kelty,Consumer,United States,Los Angeles,California,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",37.44,6,0,16.848
CA-2012-139290,26-10-2012,30-10-2012,Standard Class,Maribeth Yedwab,Corporate,United States,Rancho Cucamonga,California,Office Supplies,Labels,Avery 507,5.76,2,0,2.6496
CA-2012-149678,13-04-2012,15-04-2012,Second Class,Anthony Witt,Consumer,United States,Farmington,New Mexico,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,12.88,1,0,0.3864
CA-2014-124401,08-09-2014,13-09-2014,Standard Class,Ruben Dartt,Consumer,United States,Portland,Oregon,Office Supplies,Storage,Hanging Personal Folder File,37.68,3,0.2,2.355
CA-2014-124401,08-09-2014,13-09-2014,Standard Class,Ruben Dartt,Consumer,United States,Portland,Oregon,Technology,Accessories,Logitech Wireless Marathon Mouse M705,279.944,7,0.2,80.4839
US-2011-140116,10-03-2011,17-03-2011,Standard Class,Kean Thornton,Consumer,United States,Denver,Colorado,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,636.408,3,0.2,-15.9102
US-2011-140116,10-03-2011,17-03-2011,Standard Class,Kean Thornton,Consumer,United States,Denver,Colorado,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",83.168,4,0.2,9.3564
CA-2011-123295,18-07-2011,18-07-2011,Same Day,Adrian Hane,Home Office,United States,Tucson,Arizona,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,259.136,4,0.2,-25.9136
CA-2012-164882,31-10-2012,31-10-2012,Same Day,Sandra Glassco,Consumer,United States,Redlands,California,Office Supplies,Paper,Xerox 191,19.98,1,0,9.3906
CA-2012-164882,31-10-2012,31-10-2012,Same Day,Sandra Glassco,Consumer,United States,Redlands,California,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,3,0.2,124.485
CA-2012-164882,31-10-2012,31-10-2012,Same Day,Sandra Glassco,Consumer,United States,Redlands,California,Office Supplies,Art,Newell 308,5.04,3,0,1.26
CA-2012-164882,31-10-2012,31-10-2012,Same Day,Sandra Glassco,Consumer,United States,Redlands,California,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,17.45,5,0,8.027
CA-2012-164882,31-10-2012,31-10-2012,Same Day,Sandra Glassco,Consumer,United States,Redlands,California,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",323.136,4,0.2,20.196
CA-2012-164882,31-10-2012,31-10-2012,Same Day,Sandra Glassco,Consumer,United States,Redlands,California,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,0,8.019
CA-2012-164882,31-10-2012,31-10-2012,Same Day,Sandra Glassco,Consumer,United States,Redlands,California,Technology,Phones,Polycom SoundStation2 EX Conference phone,1295.84,4,0.2,145.782
CA-2012-164882,31-10-2012,31-10-2012,Same Day,Sandra Glassco,Consumer,United States,Redlands,California,Office Supplies,Storage,Mobile Personal File Cube,46.84,2,0,12.6468
CA-2012-164882,31-10-2012,31-10-2012,Same Day,Sandra Glassco,Consumer,United States,Redlands,California,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,425.833,1,0.15,20.0392
CA-2013-130267,20-09-2013,24-09-2013,Standard Class,Scot Wooten,Consumer,United States,Stockton,California,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",159.88,7,0,73.5448
CA-2014-155460,14-04-2014,16-04-2014,First Class,Rob Williams,Corporate,United States,Seattle,Washington,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,1,0,2.376
CA-2014-155460,14-04-2014,16-04-2014,First Class,Rob Williams,Corporate,United States,Seattle,Washington,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,0.2,302.373
CA-2014-158246,10-11-2014,12-11-2014,First Class,Jennifer Braxton,Corporate,United States,Sunnyvale,California,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.6997
CA-2011-141607,12-12-2011,17-12-2011,Standard Class,William Brown,Consumer,United States,Concord,California,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,43.31,1,0,4.331
CA-2013-111115,26-07-2013,28-07-2013,Second Class,Larry Blacks,Consumer,United States,Los Angeles,California,Office Supplies,Fasteners,OIC Binder Clips,21.48,6,0,10.74
CA-2013-101938,07-01-2013,12-01-2013,Standard Class,Dianna Wilson,Home Office,United States,Oakland,California,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,1,0,10.0282
CA-2014-166296,14-03-2014,20-03-2014,Standard Class,Karen Ferguson,Home Office,United States,Manteca,California,Office Supplies,Paper,Multicolor Computer Printout Paper,314.55,3,0,150.984
CA-2011-152296,01-08-2011,03-08-2011,First Class,Ivan Liston,Consumer,United States,San Francisco,California,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,19.752,3,0.2,6.9132
CA-2013-125738,16-10-2013,22-10-2013,Standard Class,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,Office Supplies,Paper,Xerox 1982,45.68,2,0,21.0128
CA-2013-125738,16-10-2013,22-10-2013,Standard Class,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,Office Supplies,Paper,Xerox 1986,60.12,9,0,28.8576
CA-2013-125738,16-10-2013,22-10-2013,Standard Class,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",41.72,5,0.2,13.0375
CA-2013-125738,16-10-2013,22-10-2013,Standard Class,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",71.6,8,0,32.936
CA-2014-124576,02-08-2014,05-08-2014,Second Class,Heather Kirkland,Corporate,United States,Salinas,California,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,54.896,2,0.2,18.5274
CA-2013-118913,26-06-2013,30-06-2013,Standard Class,Alan Shonely,Consumer,United States,Los Angeles,California,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,60.81,3,0,17.0268
CA-2013-128412,11-12-2013,18-12-2013,Standard Class,Arthur Prichep,Consumer,United States,Seattle,Washington,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,3,0.2,51.8238
CA-2013-128412,11-12-2013,18-12-2013,Standard Class,Arthur Prichep,Consumer,United States,Seattle,Washington,Office Supplies,Appliances,Holmes HEPA Air Purifier,65.34,3,0,22.869
CA-2013-128412,11-12-2013,18-12-2013,Standard Class,Arthur Prichep,Consumer,United States,Seattle,Washington,Office Supplies,Paper,Xerox 1988,123.92,4,0,55.764
CA-2013-128412,11-12-2013,18-12-2013,Standard Class,Arthur Prichep,Consumer,United States,Seattle,Washington,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,35.1,3,0,12.285
CA-2013-128412,11-12-2013,18-12-2013,Standard Class,Arthur Prichep,Consumer,United States,Seattle,Washington,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,0,8.5025
CA-2012-138002,06-09-2012,12-09-2012,Standard Class,Beth Thompson,Home Office,United States,Seattle,Washington,Office Supplies,Binders,Acco Hanging Data Binders,6.096,2,0.2,2.1336
CA-2012-138002,06-09-2012,12-09-2012,Standard Class,Beth Thompson,Home Office,United States,Seattle,Washington,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,3,0,74.8098
CA-2014-129378,02-10-2014,03-10-2014,First Class,Neola Schneider,Consumer,United States,San Jose,California,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.44,1,0.2,0.504
CA-2014-129378,02-10-2014,03-10-2014,First Class,Neola Schneider,Consumer,United States,San Jose,California,Office Supplies,Binders,Storex Dura Pro Binders,61.776,13,0.2,20.8494
CA-2014-129378,02-10-2014,03-10-2014,First Class,Neola Schneider,Consumer,United States,San Jose,California,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",241.96,2,0,60.49
CA-2014-129378,02-10-2014,03-10-2014,First Class,Neola Schneider,Consumer,United States,San Jose,California,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",108.608,4,0.2,9.5032
CA-2014-130841,29-07-2014,02-08-2014,Standard Class,Matt Hagelstein,Corporate,United States,San Francisco,California,Office Supplies,Binders,Zipper Ring Binder Pockets,9.984,4,0.2,3.6192
CA-2014-130841,29-07-2014,02-08-2014,Standard Class,Matt Hagelstein,Corporate,United States,San Francisco,California,Office Supplies,Storage,Super Decoflex Portable Personal File,14.98,1,0,4.1944
CA-2014-130841,29-07-2014,02-08-2014,Standard Class,Matt Hagelstein,Corporate,United States,San Francisco,California,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1145.6,4,0.2,100.24
CA-2013-106383,20-03-2013,22-03-2013,Second Class,Bobby Trafton,Consumer,United States,Littleton,Colorado,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72.294,1,0.7,-98.8018
CA-2011-128055,31-03-2011,05-04-2011,Standard Class,Alex Avila,Consumer,United States,San Francisco,California,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,673.568,2,0.2,252.588
CA-2011-128055,31-03-2011,05-04-2011,Standard Class,Alex Avila,Consumer,United States,San Francisco,California,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,52.98,2,0,14.8344
CA-2012-123232,14-12-2012,16-12-2012,Second Class,Doug Jacobs,Consumer,United States,Portland,Oregon,Technology,Phones,HTC One,319.968,4,0.2,35.9964
CA-2013-122322,16-07-2013,22-07-2013,Standard Class,Rick Huthwaite,Home Office,United States,Provo,Utah,Office Supplies,Supplies,Fiskars Home & Office Scissors,44.4,5,0,12.432
CA-2013-146633,16-11-2013,18-11-2013,Second Class,Toby Gnade,Consumer,United States,Los Angeles,California,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1016.792,1,0.2,381.297
CA-2013-146633,16-11-2013,18-11-2013,Second Class,Toby Gnade,Consumer,United States,Los Angeles,California,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,38.136,7,0.2,13.3476
CA-2014-103380,22-11-2014,26-11-2014,Standard Class,Barry Franz,Home Office,United States,Pasadena,California,Office Supplies,Storage,Eldon Portable Mobile Manager,56.56,2,0,15.2712
CA-2014-103380,22-11-2014,26-11-2014,Standard Class,Barry Franz,Home Office,United States,Pasadena,California,Office Supplies,Art,Newell 344,5.56,2,0,1.4456
CA-2014-103380,22-11-2014,26-11-2014,Standard Class,Barry Franz,Home Office,United States,Pasadena,California,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,9.02,2,0,3.5178
CA-2014-103380,22-11-2014,26-11-2014,Standard Class,Barry Franz,Home Office,United States,Pasadena,California,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",8.62,1,0,2.2412
CA-2014-103380,22-11-2014,26-11-2014,Standard Class,Barry Franz,Home Office,United States,Pasadena,California,Technology,Phones,Mitel MiVoice 5330e IP Phone,659.976,3,0.2,49.4982
